,GEOID,Agency No.,geodesic_distance_miles,estimated_road_distance_miles,distance_meters,distance_text,drive_time_seconds,total_traveltime,drive_time_text,road_factor,average_speed_mph,status,Latitude,Longitude,TRACT_LAT_COL,TRACT_LNG_COL,County
2849,37183054119.0,Pine Acres Community Center,21.378,26.723,43006.593,26.7 mi,3207,53.45,53 mins,1.25,30,ESTIMATED,,,35.821171,-78.554606,183
2850,37183054119.0,Sherrill’s University of Cosmetology,2.4,2.999,4827.15,3.0 mi,360,6.0,6 mins,1.25,30,ESTIMATED,,,35.821171,-78.554606,183
2851,37183054119.0,Raleigh Church of Christ,9.944,12.429,20003.263,12.4 mi,1492,24.867,25 mins,1.25,30,ESTIMATED,,,35.821171,-78.554606,183
2852,37183054119.0,The Rock Church,1.911,2.389,3844.945,2.4 mi,287,4.783,5 mins,1.25,30,ESTIMATED,,,35.821171,-78.554606,183
2853,37183054119.0,Regeneration Temple,2.835,3.543,5702.428,3.5 mi,425,7.083,7 mins,1.25,30,ESTIMATED,,,35.821171,-78.554606,183
2854,37183054119.0,Redeeming Love Missionary Baptist Church,5.417,6.771,10897.344,6.8 mi,813,13.55,14 mins,1.25,30,ESTIMATED,,,35.821171,-78.554606,183
2855,37183054119.0,Historic Oak View Park,3.652,4.565,7346.138,4.6 mi,548,9.133,9 mins,1.25,30,ESTIMATED,,,35.821171,-78.554606,183
2856,37183054119.0,Poe Center for Health Ed.,3.33,4.162,6698.292,4.2 mi,499,8.317,8 mins,1.25,30,ESTIMATED,,,35.821171,-78.554606,183
2857,37183054119.0,New Hope Baptist Church,1.925,2.407,3873.128,2.4 mi,289,4.817,5 mins,1.25,30,ESTIMATED,,,35.821171,-78.554606,183
2858,37183054119.0,Wake County Public Health,3.365,4.206,6769.517,4.2 mi,505,8.417,8 mins,1.25,30,ESTIMATED,,,35.821171,-78.554606,183
2859,37183054119.0,Peach Road Community Center,7.81,9.762,15711.12,9.8 mi,1171,19.517,20 mins,1.25,30,ESTIMATED,,,35.821171,-78.554606,183
2860,37183054119.0,Wake County Northern Regional Center,10.577,13.221,21277.609,13.2 mi,1587,26.45,26 mins,1.25,30,ESTIMATED,,,35.821171,-78.554606,183
2861,37183054119.0,Wendell Parks and Recreation,10.065,12.581,20247.222,12.6 mi,1510,25.167,25 mins,1.25,30,ESTIMATED,,,35.821171,-78.554606,183
2862,37183054119.0,Beech Bluff County Park,17.723,22.153,35652.193,22.2 mi,2658,44.3,44 mins,1.25,30,ESTIMATED,,,35.821171,-78.554606,183
2863,37183054119.0,Wakefield Missionary Baptist,13.345,16.681,26845.447,16.7 mi,2002,33.367,33 mins,1.25,30,ESTIMATED,,,35.821171,-78.554606,183
2864,37183053808.0,Fuquay-Varina Growers Market,24.798,30.997,49885.593,31.0 mi,3720,62.0,1 hr 2 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2865,37183053808.0,Pine Acres Community Center,24.852,31.065,49994.253,31.1 mi,3728,62.133,1 hr 2 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2866,37183053808.0,Sherrill’s University of Cosmetology,8.33,10.412,16756.85,10.4 mi,1249,20.817,21 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2867,37183053808.0,Raleigh Church of Christ,11.094,13.868,22318.236,13.9 mi,1664,27.733,28 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2868,37183053808.0,The Rock Church,6.841,8.551,13761.464,8.6 mi,1026,17.1,17 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2869,37183053808.0,Regeneration Temple,5.41,6.762,10883.118,6.8 mi,811,13.517,14 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2870,37183053808.0,Redeeming Love Missionary Baptist Church,11.599,14.499,23334.012,14.5 mi,1740,29.0,29 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2871,37183053808.0,Historic Oak View Park,10.349,12.936,20818.134,12.9 mi,1552,25.867,26 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2872,37183053808.0,Poe Center for Health Ed.,9.579,11.974,19269.771,12.0 mi,1437,23.95,24 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2873,37183053808.0,New Hope Baptist Church,5.568,6.959,11200.047,7.0 mi,835,13.917,14 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2874,37183053808.0,Wake County Public Health,9.497,11.872,19105.355,11.9 mi,1425,23.75,24 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2875,37183053808.0,Peach Road Community Center,11.987,14.983,24113.185,15.0 mi,1798,29.967,30 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2876,37183053808.0,Wake County Northern Regional Center,7.369,9.211,14823.224,9.2 mi,1105,18.417,18 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2877,37183053808.0,Wendell Parks and Recreation,16.301,20.377,32793.153,20.4 mi,2445,40.75,41 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2878,37183053808.0,Beech Bluff County Park,22.927,28.659,46121.389,28.7 mi,3439,57.317,57 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2879,37183053808.0,Wakefield Missionary Baptist,17.859,22.324,35926.738,22.3 mi,2679,44.65,45 mins,1.25,30,ESTIMATED,,,35.914161,-78.622984,183
2880,37183052802.0,Fuquay-Varina Growers Market,12.314,15.392,24771.429,15.4 mi,1847,30.783,31 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2881,37183052802.0,Pine Acres Community Center,12.346,15.433,24837.126,15.4 mi,1852,30.867,31 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2882,37183052802.0,Sherrill’s University of Cosmetology,6.899,8.624,13878.41,8.6 mi,1035,17.25,17 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2883,37183052802.0,Raleigh Church of Christ,6.505,8.132,13086.93,8.1 mi,976,16.267,16 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2884,37183052802.0,The Rock Church,8.208,10.26,16511.702,10.3 mi,1231,20.517,21 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2885,37183052802.0,Regeneration Temple,9.24,11.55,18587.611,11.5 mi,1386,23.1,23 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2886,37183052802.0,Redeeming Love Missionary Baptist Church,3.979,4.974,8005.014,5.0 mi,597,9.95,10 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2887,37183052802.0,Historic Oak View Park,5.787,7.234,11642.467,7.2 mi,868,14.467,14 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2888,37183052802.0,Poe Center for Health Ed.,5.867,7.334,11802.33,7.3 mi,880,14.667,15 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2889,37183052802.0,New Hope Baptist Church,10.052,12.565,20222.042,12.6 mi,1508,25.133,25 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2890,37183052802.0,Wake County Public Health,5.826,7.283,11720.457,7.3 mi,874,14.567,15 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2891,37183052802.0,Peach Road Community Center,2.479,3.099,4986.853,3.1 mi,372,6.2,6 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2892,37183052802.0,Wake County Northern Regional Center,19.508,24.385,39244.197,24.4 mi,2926,48.767,49 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2893,37183052802.0,Wendell Parks and Recreation,15.458,19.323,31097.204,19.3 mi,2319,38.65,39 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2894,37183052802.0,Beech Bluff County Park,8.751,10.939,17604.027,10.9 mi,1313,21.883,22 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2895,37183052802.0,Wakefield Missionary Baptist,20.306,25.383,40850.052,25.4 mi,3046,50.767,51 mins,1.25,30,ESTIMATED,,,35.708377,-78.641521,183
2896,37183050600.0,Fuquay-Varina Growers Market,17.005,21.256,34207.634,21.3 mi,2551,42.517,43 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2897,37183050600.0,Pine Acres Community Center,17.048,21.31,34294.577,21.3 mi,2557,42.617,43 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2898,37183050600.0,Sherrill’s University of Cosmetology,2.22,2.775,4466.474,2.8 mi,333,5.55,6 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2899,37183050600.0,Raleigh Church of Christ,5.683,7.103,11431.654,7.1 mi,852,14.2,14 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2900,37183050600.0,The Rock Church,3.044,3.805,6123.47,3.8 mi,457,7.617,8 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2901,37183050600.0,Regeneration Temple,3.885,4.857,7816.312,4.9 mi,583,9.717,10 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2902,37183050600.0,Redeeming Love Missionary Baptist Church,3.059,3.824,6153.735,3.8 mi,459,7.65,8 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2903,37183050600.0,Historic Oak View Park,2.979,3.724,5993.549,3.7 mi,447,7.45,7 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2904,37183050600.0,Poe Center for Health Ed.,2.176,2.719,4376.459,2.7 mi,326,5.433,5 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2905,37183050600.0,New Hope Baptist Church,4.857,6.071,9770.453,6.1 mi,729,12.15,12 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2906,37183050600.0,Wake County Public Health,2.018,2.522,4058.909,2.5 mi,303,5.05,5 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2907,37183050600.0,Peach Road Community Center,3.423,4.279,6885.623,4.3 mi,513,8.55,9 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2908,37183050600.0,Wake County Northern Regional Center,14.259,17.824,28685.412,17.8 mi,2139,35.65,36 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2909,37183050600.0,Wendell Parks and Recreation,13.49,16.862,27136.687,16.9 mi,2023,33.717,34 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2910,37183050600.0,Beech Bluff County Park,14.116,17.645,28396.119,17.6 mi,2117,35.283,35 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2911,37183050600.0,Wakefield Missionary Baptist,17.49,21.862,35184.037,21.9 mi,2623,43.717,44 mins,1.25,30,ESTIMATED,,,35.784444,-78.622092,183
2912,37183053517.0,Fuquay-Varina Growers Market,13.899,17.374,27960.657,17.4 mi,2085,34.75,35 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2913,37183053517.0,Pine Acres Community Center,13.963,17.454,28088.955,17.5 mi,2094,34.9,35 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2914,37183053517.0,Sherrill’s University of Cosmetology,9.995,12.494,20107.562,12.5 mi,1499,24.983,25 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2915,37183053517.0,Raleigh Church of Christ,2.354,2.943,4735.734,2.9 mi,353,5.883,6 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2916,37183053517.0,The Rock Church,10.089,12.611,20295.814,12.6 mi,1513,25.217,25 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2917,37183053517.0,Regeneration Temple,9.841,12.301,19796.987,12.3 mi,1476,24.6,25 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2918,37183053517.0,Redeeming Love Missionary Baptist Church,10.01,12.513,20137.712,12.5 mi,1502,25.033,25 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2919,37183053517.0,Historic Oak View Park,10.78,13.476,21686.854,13.5 mi,1617,26.95,27 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2920,37183053517.0,Poe Center for Health Ed.,10.075,12.594,20267.611,12.6 mi,1511,25.183,25 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2921,37183053517.0,New Hope Baptist Church,11.319,14.148,22769.455,14.1 mi,1698,28.3,28 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2922,37183053517.0,Wake County Public Health,9.922,12.402,19958.888,12.4 mi,1488,24.8,25 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2923,37183053517.0,Peach Road Community Center,6.739,8.423,13556.046,8.4 mi,1011,16.85,17 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2924,37183053517.0,Wake County Northern Regional Center,19.102,23.877,38427.01,23.9 mi,2865,47.75,48 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2925,37183053517.0,Wendell Parks and Recreation,21.413,26.766,43075.649,26.8 mi,3212,53.533,54 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2926,37183053517.0,Beech Bluff County Park,14.523,18.153,29214.976,18.2 mi,2178,36.3,36 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2927,37183053517.0,Wakefield Missionary Baptist,25.28,31.6,50855.972,31.6 mi,3792,63.2,1 hr 3 mins,1.25,30,ESTIMATED,,,35.784263,-78.763455,183
2928,37183053009.0,Fuquay-Varina Growers Market,9.995,12.494,20107.343,12.5 mi,1499,24.983,25 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2929,37183053009.0,Pine Acres Community Center,10.029,12.536,20174.585,12.5 mi,1504,25.067,25 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2930,37183053009.0,Sherrill’s University of Cosmetology,9.089,11.361,18283.994,11.4 mi,1363,22.717,23 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2931,37183053009.0,Raleigh Church of Christ,6.761,8.451,13600.455,8.5 mi,1014,16.9,17 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2932,37183053009.0,The Rock Church,10.314,12.892,20748.423,12.9 mi,1547,25.783,26 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2933,37183053009.0,Regeneration Temple,11.221,14.027,22573.801,14.0 mi,1683,28.05,28 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2934,37183053009.0,Redeeming Love Missionary Baptist Church,6.299,7.874,12671.726,7.9 mi,945,15.75,16 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2935,37183053009.0,Historic Oak View Park,8.098,10.122,16289.824,10.1 mi,1215,20.25,20 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2936,37183053009.0,Poe Center for Health Ed.,8.126,10.157,16346.219,10.2 mi,1219,20.317,20 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2937,37183053009.0,New Hope Baptist Church,12.158,15.198,24458.257,15.2 mi,1824,30.4,30 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2938,37183053009.0,Wake County Public Health,8.072,10.091,16239.17,10.1 mi,1211,20.183,20 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2939,37183053009.0,Peach Road Community Center,4.01,5.013,8067.307,5.0 mi,602,10.033,10 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2940,37183053009.0,Wake County Northern Regional Center,21.598,26.998,43448.279,27.0 mi,3240,54.0,54 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2941,37183053009.0,Wendell Parks and Recreation,17.643,22.053,35491.071,22.1 mi,2646,44.1,44 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2942,37183053009.0,Beech Bluff County Park,6.985,8.731,14051.026,8.7 mi,1048,17.467,17 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2943,37183053009.0,Wakefield Missionary Baptist,22.566,28.208,45396.053,28.2 mi,3385,56.417,56 mins,1.25,30,ESTIMATED,,,35.686457,-78.672894,183
2944,37183053007.0,Fuquay-Varina Growers Market,10.054,12.568,20226.307,12.6 mi,1508,25.133,25 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2945,37183053007.0,Pine Acres Community Center,10.11,12.638,20338.456,12.6 mi,1517,25.283,25 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2946,37183053007.0,Sherrill’s University of Cosmetology,9.891,12.364,19897.195,12.4 mi,1484,24.733,25 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2947,37183053007.0,Raleigh Church of Christ,3.837,4.796,7718.977,4.8 mi,576,9.6,10 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2948,37183053007.0,The Rock Church,10.648,13.31,21419.696,13.3 mi,1597,26.617,27 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2949,37183053007.0,Regeneration Temple,11.045,13.807,22219.784,13.8 mi,1657,27.617,28 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2950,37183053007.0,Redeeming Love Missionary Baptist Church,8.32,10.4,16737.581,10.4 mi,1248,20.8,21 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2951,37183053007.0,Historic Oak View Park,9.755,12.194,19624.229,12.2 mi,1463,24.383,24 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2952,37183053007.0,Poe Center for Health Ed.,9.382,11.728,18873.891,11.7 mi,1407,23.45,23 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2953,37183053007.0,New Hope Baptist Church,12.331,15.414,24806.382,15.4 mi,1850,30.833,31 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2954,37183053007.0,Wake County Public Health,9.267,11.583,18641.734,11.6 mi,1390,23.167,23 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2955,37183053007.0,Peach Road Community Center,4.738,5.923,9531.619,5.9 mi,711,11.85,12 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2956,37183053007.0,Wake County Northern Regional Center,21.309,26.636,42867.264,26.6 mi,3196,53.267,53 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2957,37183053007.0,Wendell Parks and Recreation,20.272,25.34,40780.891,25.3 mi,3041,50.683,51 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2958,37183053007.0,Beech Bluff County Park,9.857,12.322,19829.833,12.3 mi,1479,24.65,25 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2959,37183053007.0,Wakefield Missionary Baptist,24.797,30.997,49884.518,31.0 mi,3720,62.0,1 hr 2 mins,1.25,30,ESTIMATED,,,35.720828,-78.734884,183
2960,37183053206.0,Fuquay-Varina Growers Market,2.727,3.409,5486.02,3.4 mi,409,6.817,7 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2961,37183053206.0,Pine Acres Community Center,2.791,3.489,5614.749,3.5 mi,419,6.983,7 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2962,37183053206.0,Sherrill’s University of Cosmetology,18.67,23.338,37558.699,23.3 mi,2801,46.683,47 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2963,37183053206.0,Raleigh Church of Christ,12.641,15.801,25429.154,15.8 mi,1896,31.6,32 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2964,37183053206.0,The Rock Church,19.603,24.504,39435.237,24.5 mi,2940,49.0,49 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2965,37183053206.0,Regeneration Temple,20.11,25.138,40455.01,25.1 mi,3017,50.283,50 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2966,37183053206.0,Redeeming Love Missionary Baptist Church,16.365,20.456,32921.216,20.5 mi,2455,40.917,41 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2967,37183053206.0,Historic Oak View Park,18.085,22.606,36381.228,22.6 mi,2713,45.217,45 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2968,37183053206.0,Poe Center for Health Ed.,17.936,22.42,36081.323,22.4 mi,2690,44.833,45 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2969,37183053206.0,New Hope Baptist Church,21.348,26.685,42945.219,26.7 mi,3202,53.367,53 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2970,37183053206.0,Wake County Public Health,17.85,22.312,35907.582,22.3 mi,2677,44.617,45 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2971,37183053206.0,Peach Road Community Center,13.265,16.581,26684.311,16.6 mi,1990,33.167,33 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2972,37183053206.0,Wake County Northern Regional Center,30.402,38.002,61158.59,38.0 mi,4560,76.0,1 hr 16 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2973,37183053206.0,Wendell Parks and Recreation,27.781,34.726,55886.034,34.7 mi,4167,69.45,1 hr 9 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2974,37183053206.0,Beech Bluff County Park,8.807,11.009,17716.61,11.0 mi,1321,22.017,22 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2975,37183053206.0,Wakefield Missionary Baptist,32.747,40.934,65876.97,40.9 mi,4912,81.867,1 hr 22 mins,1.25,30,ESTIMATED,,,35.615318,-78.831709,183
2976,37183053804.0,Fuquay-Varina Growers Market,28.027,35.034,56381.217,35.0 mi,4204,70.067,1 hr 10 mins,1.25,30,ESTIMATED,,,35.976252,-78.666747,183
2977,37183053804.0,Pine Acres Community Center,28.087,35.108,56501.485,35.1 mi,4213,70.217,1 hr 10 mins,1.25,30,ESTIMATED,,,35.976252,-78.666747,183
2978,37183053804.0,Sherrill’s University of Cosmetology,13.16,16.45,26473.303,16.4 mi,1974,32.9,33 mins,1.25,30,ESTIMATED,,,35.976252,-78.666747,183
2979,37183053804.0,Raleigh Church of Christ,14.222,17.778,28610.259,17.8 mi,2133,35.55,36 mins,1.25,30,ESTIMATED,,,35.976252,-78.666747,183
2980,37183053804.0,The Rock Church,11.702,14.628,23541.308,14.6 mi,1755,29.25,29 mins,1.25,30,ESTIMATED,,,35.976252,-78.666747,183
2981,37183053804.0,Regeneration Temple,10.244,12.805,20606.974,12.8 mi,1537,25.617,26 mins,1.25,30,ESTIMATED,,,35.976252,-78.666747,183
2982,37183053804.0,Redeeming Love Missionary Baptist Church,16.314,20.393,32819.551,20.4 mi,2447,40.783,41 mins,1.25,30,ESTIMATED,,,35.976252,-78.666747,183
2983,37183053804.0,Historic Oak View Park,15.193,18.992,30564.339,19.0 mi,2279,37.983,38 mins,1.25,30,ESTIMATED,,,35.976252,-78.666747,183
2984,37183053804.0,Poe Center for Health Ed.,14.384,17.98,28936.653,18.0 mi,2158,35.967,36 mins,1.25,30,ESTIMATED,,,35.976252,-78.666747,183
2985,37183053804.0,New Hope Baptist Church,10.507,13.133,21135.78,13.1 mi,1576,26.267,26 mins,1.25,30,ESTIMATED,,,35.976252,-78.666747,183
2986,37183053804.0,Wake County Public Health,14.289,17.862,28745.483,17.9 mi,2143,35.717,36 mins,1.25,30,ESTIMATED,,,35.976252,-78.666747,183
2987,37183053804.0,Peach Road Community Center,16.158,20.197,32503.75,20.2 mi,2424,40.4,40 mins,1.25,30,ESTIMATED,,,35.976252,-78.666747,183
2988,37183053804.0,Wake County Northern Regional Center,8.729,10.911,17560.045,10.9 mi,1309,21.817,22 mins,1.25,30,ESTIMATED,,,35.976252,-78.666747,183
2989,37183053804.0,Wendell Parks and Recreation,20.84,26.05,41923.207,26.0 mi,3126,52.1,52 mins,1.25,30,ESTIMATED,,,35.976252,-78.666747,183
2990,37183053804.0,Beech Bluff County Park,27.008,33.759,54330.554,33.8 mi,4051,67.517,1 hr 8 mins,1.25,30,ESTIMATED,,,35.976252,-78.666747,183
